token,dep,head
within,prep,notify
five,nummod,days
(,punct,days
5,nummod,days
),punct,days
business,compound,days
days,pobj,within
of,prep,days
such,amod,conviction
conviction,pobj,of
",",punct,conviction
determination,conj,conviction
"
",dep,determination
or,cc,determination
disposition,conj,determination
of,prep,disposition
appeal,pobj,of
(,punct,conviction
2,nummod,NYCRR
NYCRR,appos,conviction
§,appos,conviction
105.4,nummod,§
),punct,conviction
.,punct,notify
"

",dep,RIGHTS
9,meta,RIGHTS
.,meta,RIGHTS
SET,amod,RIGHTS
-,punct,SET
OFF,prt,SET
RIGHTS,ROOT,RIGHTS
",",punct,RIGHTS
The,det,State
State,nsubj,have
shall,aux,have
have,ROOT,have
all,dobj,have
of,prep,all
its,poss,rights
common,amod,law
"
",dep,law
law,nmod,rights
",",punct,law
equitable,conj,law
and,cc,equitable
statutory,conj,equitable
rights,pobj,of
of,prep,rights
set,pobj,of
-,punct,set
off,prt,set
.,punct,have
These,det,rights
rights,nsubj,include
shall,aux,include
"
",dep,include
include,ROOT,include
",",punct,include
but,cc,include
not,neg,limited
be,auxpass,limited
limited,conj,include
to,prep,limited
",",punct,limited
the,det,State
State,poss,option
's,case,State
option,dobj,include
to,aux,withhold
withhold,acl,option
for,prep,withhold
"
",dep,for
the,det,purposes
purposes,pobj,for
of,prep,purposes
set,pcomp,of
-,punct,set
off,prt,set
any,det,moneys
moneys,dobj,withhold
due,amod,moneys
to,prep,due
the,det,Contractor
Contractor,pobj,to
under,prep,Contractor
"
",dep,under
this,det,contract
contract,pobj,under
up,prep,moneys
to,prep,up
any,det,amounts
amounts,pobj,to
due,amod,amounts
and,cc,due
owing,conj,due
to,prep,owing
the,det,State
State,pobj,to
with,prep,amounts
"
",dep,with
regard,pcomp,with
to,prep,regard
this,det,contract
contract,pobj,to
",",punct,amounts
any,det,contract
other,amod,contract
contract,appos,amounts
with,prep,contract
any,det,department
State,compound,department
"
",dep,department
department,pobj,with
or,cc,department
agency,conj,department
",",punct,contract
including,prep,contract
any,det,contract
contract,pobj,including
for,prep,contract
a,det,term
term,pobj,for
"
",dep,contract
commencing,acl,contract
prior,advmod,commencing
to,prep,prior
the,det,term
term,pobj,to
of,prep,term
this,det,contract
contract,pobj,of
",",punct,amounts
plus,cc,amounts
any,det,amounts
amounts,conj,amounts
"
",dep,amounts
due,amod,"
"
and,cc,due
owing,conj,due
to,prep,owing
the,det,State
State,pobj,to
for,prep,owing
any,det,reason
other,amod,reason
reason,pobj,for
including,prep,amounts
",",punct,including
"
",dep,including
without,prep,including
limitation,pobj,without
",",punct,including
tax,compound,delinquencies
delinquencies,pobj,including
",",punct,delinquencies
fee,compound,delinquencies
delinquencies,conj,delinquencies
or,cc,delinquencies
"
",dep,penalties
monetary,amod,penalties
penalties,conj,delinquencies
relative,amod,penalties
thereto,advmod,relative
.,punct,include
The,det,State
State,nsubj,exercise
shall,aux,exercise
exercise,ROOT,exercise
its,poss,rights
"
",dep,rights
set,amod,rights
-,punct,set
off,prt,set
rights,dobj,exercise
in,prep,exercise
accordance,pobj,in
with,prep,accordance
normal,amod,practices
State,compound,practices
practices,pobj,with
"
",dep,practices
including,prep,practices
",",punct,including
in,prep,including
cases,pobj,in
of,prep,cases
set,pobj,of
-,punct,set
off,prt,set
pursuant,amod,cases
to,prep,pursuant
an,det,audit
audit,pobj,to
",",punct,including
the,det,finalization
"
",dep,finalization
finalization,pobj,including
of,prep,finalization
such,amod,audit
audit,pobj,of
by,prep,finalization
the,det,agency
State,compound,agency
agency,pobj,by
",",punct,agency
its,poss,"
"
"
",dep,agency
representatives,conj,agency
",",punct,representatives
or,cc,representatives
the,det,Comptroller
State,compound,Comptroller
Comptroller,conj,representatives
.,punct,exercise
"

",dep,RECORDS
10,meta,RECORDS
.,punct,10
RECORDS,ROOT,RECORDS
.,punct,RECORDS
The,det,Contractor
Contractor,nsubj,establish
shall,aux,establish
establish,ROOT,establish
and,cc,establish
maintain,conj,establish
"
",dep,maintain
complete,amod,books
and,cc,complete
accurate,conj,complete
books,dobj,maintain
",",punct,books
records,conj,books
",",punct,records
documents,conj,records
",",punct,documents
accounts,conj,documents
and,cc,accounts
"
",dep,evidence
other,amod,evidence
evidence,conj,accounts
directly,advmod,pertinent
pertinent,amod,evidence
to,prep,pertinent
performance,pobj,to
under,prep,performance
this,det,contract
"
",dep,contract
contract,pobj,under
(,punct,books
hereinafter,advmod,Records
",",punct,Records
collectively,advmod,Records
",",punct,Records
the,det,Records
"""",punct,Records
Records,appos,books
"""",punct,Records
),punct,Records
.,punct,maintain
The,det,Records
Records,nsubjpass,kept
"
",dep,kept
must,aux,kept
be,auxpass,kept
kept,ROOT,kept
for,prep,kept
the,det,balance
balance,pobj,for
of,prep,balance
the,det,year
calendar,compound,year
year,pobj,of
in,prep,made
which,pobj,in
they,nsubjpass,made
"
",dep,made
were,auxpass,made
made,relcl,year
and,cc,for
for,conj,for
six,nummod,years
(,punct,years
6,nummod,years
),punct,years
additional,amod,years
years,pobj,for
thereafter,advmod,years
.,punct,kept
The,det,Comptroller
State,compound,Comptroller
"
",dep,Comptroller
Comptroller,nsubj,have
",",punct,Comptroller
the,det,General
Attorney,compound,General
General,conj,Comptroller
and,cc,General
any,det,person
other,amod,person
person,conj,General
or,cc,person
"
",dep,person
entity,conj,person
authorized,acl,person
to,aux,conduct
conduct,xcomp,authorized
an,det,examination
examination,dobj,conduct
",",punct,person
as,advmod,as
well,advmod,as
as,cc,person
the,det,"

"
"

",dep,person
Page,nmod,"

"
4,nummod,Page
"

",dep,person
agency,appos,person
or,cc,agency
agencies,conj,agency
involved,acl,agency
in,prep,involved
this,det,contract
contract,pobj,in
",",punct,person
shall,aux,have
have,ROOT,have
access,dobj,have
"
",dep,access
to,prep,access
the,det,Records
Records,pobj,to
during,prep,have
normal,amod,hours
business,compound,hours
hours,pobj,during
at,prep,have
an,det,office
office,pobj,at
of,prep,office
the,det,Contractor
"
",dep,Contractor
Contractor,pobj,of
within,prep,office
the,det,State
State,pobj,within
of,prep,State
New,compound,York
York,pobj,of
or,cc,have
",",punct,have
if,mark,is
no,det,office
such,amod,office
office,nsubj,is
is,advcl,have
"
",dep,is
available,acomp,is
",",punct,is
at,conj,is
a,det,venue
mutually,advmod,agreeable
agreeable,amod,venue
and,cc,agreeable
reasonable,conj,agreeable
venue,pobj,at
within,prep,venue
"
",dep,within
the,det,State
State,pobj,within
",",punct,have
for,prep,have
the,det,term
term,pobj,for
specified,acl,term
above,advmod,specified
for,prep,for
the,det,purposes
purposes,pobj,for
of,prep,purposes
"
",dep,of
inspection,pobj,of
",",punct,inspection
auditing,conj,inspection
and,cc,auditing
copying,conj,auditing
.,punct,have
The,det,State
State,nsubj,take
shall,aux,take
take,conj,have
"
",dep,steps
reasonable,amod,steps
steps,dobj,take
to,aux,protect
protect,acl,steps
from,prep,protect
public,amod,disclosure
disclosure,pobj,from
any,dobj,protect
of,prep,any
the,det,Records
"
",dep,Records
Records,pobj,of
which,nsubj,are
are,relcl,any
exempt,acomp,are
from,prep,exempt
disclosure,pobj,from
under,prep,are
Section,pobj,under
87,nummod,Section
of,prep,Section
"
",dep,of
the,det,Law
Public,compound,Officers
Officers,compound,Law
Law,pobj,of
(,punct,take
the,det,Statute
"""",punct,Statute
Statute,dobj,take
"""",punct,Statute
),punct,take
provided,ROOT,provided
that,mark,inform
:,punct,inform
(,punct,i
i,meta,inform
),punct,i
the,det,inform
"
",dep,inform
Contractor,nsubj,inform
shall,aux,inform
timely,advmod,inform
inform,advcl,provided
an,det,official
appropriate,amod,official
State,compound,official
official,dobj,inform
",",punct,inform
in,prep,inform
"
",dep,in
writing,pobj,in
",",punct,inform
that,mark,disclosed
said,amod,records
records,nsubjpass,disclosed
should,aux,disclosed
not,neg,disclosed
be,auxpass,disclosed
disclosed,ccomp,inform
;,punct,inform
and,cc,inform
(,punct,ii
ii,meta,identified
),punct,ii
said,amod,records
"
",dep,records
records,nsubjpass,identified
shall,aux,identified
be,auxpass,identified
sufficiently,advmod,identified
identified,conj,inform
;,punct,identified
and,cc,identified
(,punct,iii
iii,meta,designation
),punct,iii
designation,nsubj,is
of,prep,designation
"
",dep,records
said,amod,records
records,pobj,of
as,prep,designation
exempt,amod,as
under,prep,designation
the,det,Statute
Statute,pobj,under
is,conj,identified
reasonable,acomp,is
.,punct,provided
Nothing,nsubj,diminish
"
",dep,Nothing
contained,acl,Nothing
herein,advmod,contained
shall,aux,diminish
diminish,ROOT,diminish
",",punct,diminish
or,cc,diminish
in,prep,affect
any,det,way
way,pobj,in
adversely,advmod,affect
affect,conj,diminish
",",punct,affect
"
",dep,affect
the,det,State
State,poss,right
's,case,State
right,dobj,affect
to,prep,right
discovery,pobj,to
in,prep,right
any,det,litigation
pending,amod,litigation
or,cc,pending
future,conj,pending
litigation,pobj,in
.,punct,diminish
"

",dep,NOTIFICATION
U1,meta,INFORMATION
.,punct,U1
IDENTIFYING,compound,INFORMATION
INFORMATION,nmod,NOTIFICATION
AND,cc,INFORMATION
PRIVACY,conj,INFORMATION
"
",dep,NOTIFICATION
NOTIFICATION,ROOT,NOTIFICATION
.,punct,NOTIFICATION
(,punct,a
a,ROOT,a
),punct,Number(s
Identification,compound,Number(s
Number(s,appos,a
),punct,Number(s
.,punct,a
Every,intj,include
"
",dep,invoice
invoice,nsubj,include
or,cc,invoice
New,compound,York
York,compound,State
State,compound,Claim
Claim,conj,invoice
for,prep,Claim
Payment,pobj,for
submitted,acl,invoice
to,prep,submitted
a,det,agency
"
",dep,agency
New,compound,York
York,compound,State
State,compound,agency
agency,pobj,to
by,agent,submitted
a,det,payee
payee,pobj,by
",",punct,submitted
for,prep,submitted
payment,pobj,for
for,prep,payment
the,det,sale
sale,pobj,for
of,prep,sale
"
",dep,of
goods,pobj,of
or,cc,goods
services,conj,goods
or,cc,for
for,conj,for
transactions,pobj,for
(,punct,transactions
e.g.,advmod,leases
",",punct,leases
leases,appos,transactions
",",punct,leases
easements,conj,leases
",",punct,easements
"
",dep,easements
licenses,conj,easements
",",punct,licenses
etc,conj,licenses
.,punct,licenses
),punct,transactions
related,acl,transactions
to,prep,related
real,amod,property
or,cc,real
personal,conj,real
property,pobj,to
must,aux,include
include,ROOT,include
"
",dep,include
the,det,payee
payee,poss,number
's,case,payee
identification,compound,number
number,dobj,include
.,punct,include
The,det,number
number,nsubj,is
is,ROOT,is
any,det,number
or,cc,any
all,conj,any
of,prep,any
"
",dep,of
the,det,following
following,pobj,of
:,punct,following
(,punct,i
i,meta,"
"
),punct,i
the,det,payee
payee,poss,"
"
’s,case,payee
Federal,amod,identification
employer,compound,identification
identification,compound,"
"
"
",dep,following
number,attr,is
",",punct,number
(,punct,ii
ii,meta,number
),punct,ii
the,det,payee
payee,poss,number
’s,case,payee
Federal,compound,number
social,amod,security
security,compound,number
number,conj,number
",",punct,number
and/or,cc,number
"
",dep,Number
(,punct,iii
iii,meta,Number
),punct,iii
the,det,payee
payee,poss,Number
’s,case,payee
Vendor,compound,Number
Identification,compound,Number
Number,conj,number
assigned,acl,Number
by,agent,assigned
the,det,System
"
",dep,System
Statewide,compound,System
Financial,compound,System
System,pobj,by
.,punct,is
Failure,nsubj,delay
to,aux,include
include,acl,Failure
such,amod,number
number,dobj,include
or,cc,number
"
",dep,numbers
numbers,conj,number
may,aux,delay
delay,ROOT,delay
payment,dobj,delay
.,punct,delay
Where,advmod,have
the,det,payee
payee,nsubj,have
does,aux,have
not,neg,have
have,advcl,give
"
",dep,number
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
",",punct,give
the,det,payee
payee,nsubj,give
",",punct,give
on,prep,give
its,poss,invoice
invoice,pobj,on
or,cc,invoice
Claim,conj,invoice
for,prep,Claim
"
",dep,for
Payment,pobj,for
",",punct,give
must,aux,give
give,ROOT,give
the,det,reason
reason,dobj,give
or,cc,reason
reasons,conj,reason
why,advmod,have
the,det,payee
payee,nsubj,have
does,aux,have
"
",dep,have
not,neg,have
have,relcl,reason
such,amod,number
number,dobj,have
or,cc,number
numbers,conj,number
.,punct,give
"

",dep,Notification
(,punct,Notification
b,meta,Notification
),punct,Notification
Privacy,compound,Notification
Notification,ROOT,Notification
.,punct,Notification
(,punct,1
1,meta,authority
),punct,1
The,det,authority
authority,nsubjpass,found
to,aux,request
request,acl,authority
the,det,information
above,amod,information
"
",dep,information
personal,amod,information
information,dobj,request
from,prep,request
a,det,seller
seller,pobj,from
of,prep,seller
goods,pobj,of
or,cc,goods
services,conj,goods
or,cc,seller
a,det,"
"
"
",dep,seller
lessor,appos,seller
of,prep,lessor
real,amod,property
or,cc,real
personal,conj,real
property,pobj,of
",",punct,authority
and,cc,authority
the,det,authority
authority,conj,authority
to,aux,maintain
maintain,acl,authority
"
",dep,maintain
such,amod,information
information,dobj,maintain
",",punct,authority
is,auxpass,found
found,ROOT,found
in,prep,found
Section,pobj,in
5,nummod,Section
of,prep,Section
the,det,Law
State,compound,Law
Tax,compound,Law
Law,pobj,of
.,punct,found
"
",dep,is
Disclosure,nsubj,"
"
of,prep,Disclosure
this,det,information
information,pobj,of
by,prep,Disclosure
the,det,seller
seller,pobj,by
or,cc,seller
lessor,conj,seller
to,prep,Disclosure
the,det,State
State,pobj,to
"
",dep,is
is,ROOT,is
mandatory,acomp,is
.,punct,is
The,det,purpose
principal,amod,purpose
purpose,nsubj,is
for,prep,collected
which,pobj,for
the,det,information
information,nsubjpass,collected
"
",dep,collected
is,auxpass,collected
collected,relcl,purpose
is,ROOT,is
to,aux,enable
enable,xcomp,is
the,det,State
State,dobj,enable
to,aux,identify
identify,xcomp,enable
individuals,dobj,identify
",",punct,individuals
"
",dep,businesses
businesses,conj,individuals
and,cc,businesses
others,conj,businesses
who,nsubj,been
have,aux,been
been,relcl,individuals
delinquent,acomp,been
in,prep,delinquent
filing,pcomp,in
tax,compound,"
"
"
",dep,returns
returns,dobj,filing
or,cc,been
may,aux,understated
have,aux,understated
understated,conj,been
their,poss,liabilities
tax,compound,liabilities
liabilities,dobj,understated
and,cc,identify
to,aux,identify
"
",dep,identify
generally,advmod,identify
identify,conj,identify
persons,dobj,identify
affected,acl,persons
by,agent,affected
the,det,taxes
taxes,pobj,by
administered,acl,taxes
by,agent,administered
"
",dep,by
the,det,Commissioner
Commissioner,pobj,by
of,prep,Commissioner
Taxation,pobj,of
and,cc,Taxation
Finance,conj,Taxation
.,punct,is
The,det,information
information,nsubjpass,used
"
",dep,used
will,aux,used
be,auxpass,used
used,ROOT,used
for,prep,used
tax,compound,administration
administration,compound,purposes
purposes,pobj,for
and,cc,for
for,conj,for
any,det,purpose
other,amod,purpose
"
",dep,purpose
purpose,pobj,for
authorized,acl,purpose
by,agent,authorized
law,pobj,by
.,punct,used
(,punct,2
2,meta,requested
),punct,2
The,det,information
personal,amod,information
information,nsubjpass,requested
is,auxpass,requested
"
",dep,requested
requested,ROOT,requested
by,agent,requested
the,det,unit
purchasing,amod,unit
unit,pobj,by
of,prep,unit
the,det,agency
agency,pobj,of
contracting,acl,agency
to,aux,purchase
"
",dep,purchase
purchase,acl,unit
the,det,goods
goods,dobj,purchase
or,cc,goods
services,conj,goods
or,cc,purchase
lease,conj,purchase
the,det,property
real,amod,property
or,cc,real
personal,conj,real
"
",dep,property
property,dobj,lease
covered,acl,property
by,agent,covered
this,det,contract
contract,pobj,by
or,cc,contract
lease,conj,contract
.,punct,requested
The,det,information
information,nsubjpass,"
"
is,auxpass,"
"
"
",dep,"
"
maintained,advcl,"
"
in,prep,maintained
the,det,System
Statewide,compound,System
Financial,compound,System
System,pobj,in
by,agent,maintained
the,det,Unit
Vendor,compound,"
"
"
",dep,Management
Management,compound,Unit
Unit,pobj,by
within,prep,Unit
the,det,Bureau
Bureau,pobj,within
of,prep,Bureau
State,compound,Expenditures
Expenditures,pobj,of
",",punct,by
"
",dep,maintained
Office,dobj,"
"
of,prep,Office
the,det,Comptroller
State,compound,Comptroller
Comptroller,pobj,of
",",punct,Office
110,nummod,Street
State,compound,Street
Street,appos,Office
",",punct,Street
Albany,npadvmod,Street
",",punct,Albany
New,compound,"
"
"
",dep,Albany
York,appos,Albany
12236,nummod,York
.,punct,maintained
"

",dep,"

"
12,ROOT,12
.,ROOT,.
EQUAL,amod,OPPORTUNITIES
EMPLOYMENT,compound,OPPORTUNITIES
OPPORTUNITIES,ROOT,OPPORTUNITIES
FOR,prep,OPPORTUNITIES
"
",dep,MINORITIES
MINORITIES,pobj,FOR
AND,cc,MINORITIES
WOMEN,conj,MINORITIES
.,punct,OPPORTUNITIES
In,prep,is
accordance,pobj,In
with,prep,accordance
Section,pobj,with
"

",dep,Section
312,nummod,"

"
of,prep,Section
the,det,Law
Executive,compound,Law
Law,pobj,of
and,cc,Section
5,nummod,Part
NYCRR,compound,Part
Part,conj,Section
143,nummod,Part
",",punct,is
if,mark,is
this,det,contract
"
",dep,contract
contract,nsubj,is
is,ccomp,apply
:,punct,is
(,punct,is
i,meta,agreement
),punct,i
a,det,agreement
written,amod,agreement
agreement,attr,is
or,cc,agreement
purchase,compound,order
order,compound,instrument
"
",dep,instrument
instrument,conj,agreement
",",punct,agreement
providing,acl,agreement
for,prep,providing
a,det,expenditure
total,amod,expenditure
expenditure,pobj,for
in,prep,expenditure
excess,pobj,in
of,prep,excess
"

",dep,of
October,pobj,of
2019,nummod,October
"


",dep,is
#,punct,is
#,punct,is
DataKindAgreements__page_45,attr,is
"
",dep,CLAUSES
STANDARD,compound,CLAUSES
CLAUSES,attr,is
FOR,prep,CLAUSES
NYS,compound,CONTRACTS
CONTRACTS,attr,is
"

",dep,"25,000.00"
$,nmod,"25,000.00"
"25,000.00",attr,is
",",punct,is
whereby,advmod,committed
a,det,agency
contracting,compound,agency
agency,nsubjpass,committed
is,auxpass,committed
committed,advcl,is
to,aux,"
"
"
",dep,committed
expend,xcomp,committed
or,cc,expend
does,aux,expend
expend,conj,expend
funds,dobj,expend
in,prep,expend
return,pobj,in
for,prep,return
labor,pobj,for
",",punct,labor
services,conj,labor
",",punct,services
"
",dep,labor
supplies,appos,labor
",",punct,supplies
equipment,conj,supplies
",",punct,equipment
materials,conj,equipment
or,cc,materials
any,det,combination
combination,conj,materials
of,prep,combination
the,det,"
"
"
",dep,of
foregoing,pobj,of
",",punct,combination
to,aux,performed
be,auxpass,performed
performed,relcl,labor
for,prep,performed
",",punct,performed
or,cc,performed
rendered,conj,performed
or,cc,rendered
furnished,conj,rendered
to,prep,furnished
the,det,agency
"
",dep,agency
contracting,amod,agency
agency,pobj,to
;,punct,committed
or,cc,committed
(,punct,ii
ii,meta,agreement
),punct,ii
a,det,agreement
written,amod,agreement
agreement,conj,committed
in,prep,agreement
excess,pobj,in
of,prep,excess
"
",dep,"100,000.00"
$,nmod,"100,000.00"
"100,000.00",pobj,of
whereby,advmod,committed
a,det,agency
contracting,compound,agency
agency,nsubjpass,committed
is,auxpass,committed
committed,relcl,agreement
to,aux,"
"
"
",dep,committed
expend,xcomp,committed
or,cc,committed
does,aux,expend
expend,conj,committed
funds,dobj,expend
for,prep,funds
the,det,acquisition
acquisition,pobj,for
",",punct,acquisition
construction,conj,acquisition
",",punct,construction
"
",dep,demolition
demolition,conj,construction
",",punct,demolition
replacement,conj,demolition
",",punct,replacement
major,amod,repair
repair,conj,replacement
or,cc,repair
renovation,conj,repair
of,prep,acquisition
real,amod,property
"
",dep,property
property,pobj,of
and,cc,property
improvements,conj,property
thereon,advmod,improvements
;,punct,agreement
or,cc,agreement
(,punct,iii
iii,meta,agreement
),punct,iii
a,det,agreement
written,amod,agreement
agreement,conj,agreement
"
",dep,agreement
in,prep,agreement
excess,pobj,in
of,prep,excess
$,nmod,"100,000.00"
"100,000.00",pobj,of
whereby,advmod,committed
the,det,owner
owner,nsubjpass,committed
of,prep,owner
a,det,project
State,nmod,project
assisted,amod,project
"
",dep,project
housing,compound,project
project,pobj,of
is,auxpass,committed
committed,relcl,agreement
to,aux,expend
expend,xcomp,committed
or,cc,expend
does,aux,expend
expend,conj,expend
funds,dobj,expend
"
",dep,funds
for,prep,funds
the,det,acquisition
acquisition,pobj,for
",",punct,acquisition
construction,conj,acquisition
",",punct,construction
demolition,conj,construction
",",punct,demolition
replacement,conj,demolition
",",punct,replacement
"
",dep,repair
major,amod,repair
repair,conj,replacement
or,cc,repair
renovation,conj,repair
of,prep,acquisition
real,amod,property
property,pobj,of
and,cc,property
improvements,conj,property
"
",dep,expend
thereon,dep,expend
for,prep,expend
such,amod,project
project,pobj,for
",",punct,apply
then,advmod,apply
the,det,following
following,nsubj,apply
shall,aux,apply
apply,ROOT,apply
and,cc,apply
by,prep,certifies
"
",dep,by
signing,pcomp,by
this,det,agreement
agreement,dobj,signing
the,det,Contractor
Contractor,nsubj,certifies
certifies,conj,apply
and,cc,certifies
affirms,conj,certifies
that,mark,is
"
",dep,is
it,nsubj,is
is,ccomp,affirms
Contractor,poss,policy
’s,case,Contractor
equal,amod,opportunity
employment,compound,opportunity
opportunity,compound,policy
policy,attr,is
that,mark,discriminate
:,punct,discriminate
"

",dep,discriminate
(,punct,discriminate
a,meta,discriminate
),punct,a
The,det,Contractor
Contractor,nsubj,discriminate
will,aux,discriminate
not,neg,discriminate
discriminate,ccomp,is
against,prep,discriminate
employees,pobj,against
or,cc,employees
"
",dep,employees
applicants,conj,employees
for,prep,discriminate
employment,pobj,for
because,prep,discriminate
of,pcomp,because
race,pobj,because
",",punct,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
"
",dep,origin
national,amod,origin
origin,conj,color
",",punct,origin
sex,conj,origin
",",punct,sex
age,conj,sex
",",punct,age
disability,conj,age
or,cc,disability
marital,amod,status
status,conj,disability
",",punct,certifies
shall,aux,make
make,dep,certifies
"
",dep,make
and,cc,make
document,conj,make
its,poss,efforts
conscientious,amod,efforts
and,cc,conscientious
active,conj,conscientious
efforts,dobj,document
to,aux,employ
employ,acl,efforts
and,cc,employ
"
",dep,employ
utilize,conj,employ
minority,compound,group
group,compound,members
members,dobj,utilize
and,cc,members
women,conj,members
in,prep,members
its,poss,force
work,compound,force
force,pobj,in
"
",dep,make
on,prep,make
State,compound,contracts
contracts,pobj,on
and,ROOT,and
will,aux,undertake
undertake,ROOT,undertake
or,cc,undertake
continue,conj,undertake
existing,amod,"
"
"
",dep,continue
programs,dobj,"
"
of,prep,programs
affirmative,amod,action
action,pobj,of
to,aux,ensure
ensure,advcl,"
"
that,mark,afforded
minority,compound,group
group,compound,"
"
"
",dep,afforded
members,nsubjpass,afforded
and,cc,members
women,conj,members
are,auxpass,afforded
afforded,ccomp,ensure
equal,amod,opportunities
employment,compound,opportunities
"
",dep,opportunities
opportunities,dobj,afforded
without,prep,afforded
discrimination,pobj,without
.,punct,undertake
Affirmative,amod,action
action,nsubj,mean
shall,aux,mean
"
",dep,mean
mean,ROOT,mean
recruitment,dobj,mean
",",punct,recruitment
employment,conj,recruitment
",",punct,employment
job,compound,assignment
assignment,conj,employment
",",punct,assignment
promotion,conj,assignment
",",punct,promotion
"
",dep,upgradings
upgradings,conj,promotion
",",punct,upgradings
demotion,conj,upgradings
",",punct,demotion
transfer,conj,demotion
",",punct,transfer
layoff,conj,transfer
",",punct,layoff
or,cc,layoff
termination,conj,layoff
and,cc,termination
rates,conj,termination
"
",dep,recruitment
of,prep,recruitment
pay,pobj,of
or,cc,pay
other,amod,forms
forms,conj,pay
of,prep,forms
compensation,pobj,of
;,punct,recruitment
"

",dep,mean
(,punct,request
b,meta,request
),punct,request
at,prep,request
the,det,request
request,pobj,at
of,prep,request
the,det,agency
contracting,amod,agency
agency,pobj,of
",",punct,request
the,det,Contractor
Contractor,nsubj,request
shall,aux,request
"
",dep,request
request,conj,mean
each,det,agency
employment,compound,agency
agency,nsubj,furnish
",",punct,agency
labor,compound,union
union,conj,agency
",",punct,union
or,cc,union
authorized,amod,"
"
"
",dep,union
representative,conj,union
of,prep,union
workers,pobj,of
with,prep,bargaining
which,pobj,with
it,nsubj,has
has,relcl,workers
a,det,bargaining
collective,amod,bargaining
"
",dep,bargaining
bargaining,dobj,has
or,cc,bargaining
other,amod,agreement
agreement,conj,bargaining
or,cc,agreement
understanding,conj,agreement
",",punct,agency
to,aux,furnish
furnish,ccomp,request
a,det,statement
"
",dep,statement
written,amod,statement
statement,dobj,furnish
that,mark,discriminate
such,amod,agency
employment,compound,agency
agency,nsubj,discriminate
",",punct,agency
labor,compound,union
union,conj,agency
or,cc,union
"
",dep,union
representative,conj,union
will,aux,discriminate
not,neg,discriminate
discriminate,advcl,statement
on,prep,discriminate
the,det,basis
basis,pobj,on
of,prep,basis
race,pobj,of
",",punct,race
creed,conj,race
",",punct,creed
"
",dep,color
color,conj,creed
",",punct,color
national,amod,origin
origin,conj,color
",",punct,origin
sex,conj,origin
",",punct,sex
age,conj,sex
",",punct,age
disability,conj,age
or,cc,disability
marital,amod,status
status,conj,disability
and,cc,discriminate
"
",dep,cooperate
that,mark,cooperate
such,amod,union
union,nsubj,cooperate
or,cc,union
representative,conj,union
will,aux,cooperate
affirmatively,advmod,cooperate
cooperate,conj,discriminate
in,prep,cooperate
"
",dep,in
the,det,implementation
implementation,pobj,in
of,prep,implementation
the,det,Contractor
Contractor,poss,obligations
's,case,Contractor
obligations,pobj,of
herein,advmod,obligations
;,punct,statement
and,cc,statement
"

",dep,state
(,punct,c
c,meta,state
),punct,c
the,det,Contractor
Contractor,nsubj,state
shall,aux,state
state,conj,statement
",",punct,state
in,prep,state
all,det,solicitations
solicitations,pobj,in
or,cc,solicitations
"
",dep,advertisements
advertisements,conj,solicitations
for,prep,solicitations
employees,pobj,for
",",punct,state
that,mark,afforded
",",punct,afforded
in,prep,afforded
the,det,performance
performance,pobj,in
of,prep,performance
the,det,contract
"
",dep,contract
State,compound,contract
contract,pobj,of
",",punct,afforded
all,det,applicants
qualified,amod,applicants
applicants,nsubjpass,afforded
will,aux,afforded
be,auxpass,afforded
afforded,ccomp,state
equal,amod,opportunities
"
",dep,opportunities
employment,compound,opportunities
opportunities,dobj,afforded
without,prep,opportunities
discrimination,pobj,without
because,prep,afforded
of,pcomp,because
"
",dep,because
race,pobj,because
",",punct,race
creed,conj,race
",",punct,creed
color,conj,creed
",",punct,color
national,amod,origin
origin,conj,color
",",punct,origin
sex,conj,origin
",",punct,sex
age,conj,sex
",",punct,age
disability,conj,age
or,cc,disability
marital,amod,status
"
",dep,status
status,conj,disability
.,punct,state
"

",dep,include
Contractor,nsubj,include
will,aux,include
include,ROOT,include
the,det,provisions
provisions,dobj,include
of,prep,provisions
"""",punct,a
a,pobj,of
",",punct,a
"""",punct,b
"""",punct,b
b,conj,a
",",punct,b
"""",punct,b
and,cc,b
"""",punct,c
c,conj,b
"""",punct,c
"
",dep,c
above,advmod,c
",",punct,c
in,prep,include
every,det,subcontract
subcontract,pobj,in
over,prep,subcontract
$,quantmod,"25,000.00"
"25,000.00",pobj,over
for,prep,subcontract
the,det,construction
"
",dep,construction
construction,pobj,for
",",punct,construction
demolition,conj,construction
",",punct,demolition
replacement,conj,demolition
",",punct,replacement
major,amod,repair
repair,conj,replacement
",",punct,repair
"
",dep,renovation
renovation,conj,repair
",",punct,renovation
planning,conj,renovation
or,cc,planning
design,conj,planning
of,prep,construction
real,amod,property
property,pobj,of
and,cc,property
"
",dep,improvements
improvements,conj,property
thereon,advmod,property
(,punct,construction
the,det,Work
"""",punct,Work
Work,appos,construction
"""",punct,Work
),punct,construction
except,prep,subcontract
where,advmod,is
the,det,Work
Work,nsubj,is
is,advcl,except
"
",dep,is
for,prep,is
the,det,use
beneficial,amod,use
use,pobj,for
of,prep,use
the,det,Contractor
Contractor,pobj,of
.,punct,include
Section,nsubj,apply
312,nummod,Section
does,aux,apply
not,neg,apply
"
",dep,apply
