token,dep,head
hardworking,conj,reliable
.,punct,Conscientiousness
"
",dep,Extraversion
[,nmod,Extraversion
0054,nmod,Extraversion
],nmod,Extraversion
Extraversion,ROOT,Extraversion
:,punct,Extraversion
The,det,degree
degree,appos,Extraversion
to,prep,is
which,pobj,to
a,det,person
person,nsubj,is
is,relcl,degree
"
",dep,is
outgoing,acomp,"
"
",",punct,outgoing
sociable,conj,outgoing
",",punct,sociable
and,cc,sociable
assertive,conj,sociable
.,punct,Extraversion
"
",dep,Agreeableness
[,nmod,Agreeableness
0055,nmod,Agreeableness
],nmod,Agreeableness
Agreeableness,ROOT,Agreeableness
:,punct,Agreeableness
The,det,degree
degree,appos,Agreeableness
to,prep,is
which,pobj,to
a,det,person
person,nsubj,is
is,relcl,degree
"
",dep,is
cooperative,acomp,is
",",punct,cooperative
empathetic,conj,cooperative
",",punct,empathetic
and,cc,empathetic
likable,conj,empathetic
.,punct,Agreeableness
"
",dep,Neuroticism
[,nmod,Neuroticism
0056,nmod,Neuroticism
],nmod,Neuroticism
Neuroticism,ROOT,Neuroticism
:,punct,Neuroticism
The,det,degree
degree,appos,Neuroticism
to,dep,is
which,pobj,to
a,det,person
person,nsubj,is
is,relcl,degree
"
",dep,is
prone,acomp,"
"
to,prep,prone
negative,amod,emotions
emotions,pobj,to
such,amod,as
as,prep,emotions
anxiety,pobj,as
",",punct,anxiety
sadness,conj,anxiety
",",punct,sadness
"
",dep,sadness
and,cc,sadness
moodiness,conj,sadness
.,punct,Neuroticism
"

",dep,traits
[,nmod,traits
0057,nmod,traits
],nmod,traits
Additional,amod,traits
personality,nmod,traits
and,cc,personality
psychological,conj,personality
traits,nsubj,include
"
",dep,traits
include,ROOT,include
:,punct,include
"
",dep,Empathy
[,nmod,Empathy
0058,nmod,Empathy
],nmod,Empathy
Empathy,ROOT,Empathy
:,punct,Empathy
The,det,ability
ability,appos,Empathy
to,aux,be
be,acl,ability
aware,acomp,be
of,prep,aware
and,cc,be
under-,punct,Empathy
"

",dep,Empathy
stand,acl,Empathy
the,det,feelings
feelings,dobj,stand
and,cc,feelings
experiences,conj,feelings
of,prep,feelings
others,pobj,of
.,punct,Empathy
"

",dep,Enthusiasm
[,nmod,Enthusiasm
0059,nmod,Enthusiasm
],nmod,Enthusiasm
Enthusiasm,ROOT,Enthusiasm
:,punct,Enthusiasm
Feelings,appos,Enthusiasm
of,prep,Feelings
joy,pobj,of
and,cc,joy
excitement,conj,joy
.,punct,Enthusiasm
"
",dep,Proactiveness
[,nmod,Proactiveness
0060,nmod,Proactiveness
],nmod,Proactiveness
Proactiveness,ROOT,Proactiveness
:,punct,Proactiveness
The,det,tendency
tendency,appos,Proactiveness
to,aux,take
take,acl,tendency
initiative,dobj,take
.,punct,Proactiveness
"
",dep,Determination
[,nmod,Determination
0061,nmod,Determination
],nmod,Determination
Self,compound,Determination
-,punct,Determination
Determination,ROOT,Determination
:,punct,Determination
The,det,ability
ability,appos,Determination
to,aux,feel
feel,acl,ability
in,prep,feel
control,pobj,in
"

",dep,feel
of,prep,feel
one,poss,actions
’s,case,one
actions,pobj,of
and,cc,ability
is,auxpass,motivated
motivated,acl,ability
by,agent,motivated
their,poss,goals
own,amod,goals
personal,amod,goals
"
",dep,goals
goals,pobj,by
and,cc,goals
values,conj,goals
.,punct,Determination
"


",dep,"


"
#,punct,"


"
#,punct,"


"
20230325777_page_10,appos,"


"
"
",dep,"


"
US,npadvmod,"
"
2023/0325777,nummod,US
Al,dep,"


"
"

",dep,"

"
[,ROOT,[
0062,ROOT,0062
],ROOT,]
Resilience,ROOT,Resilience
:,punct,Resilience
The,det,ability
ability,appos,Resilience
to,aux,adapt
adapt,acl,ability
and,cc,adapt
cope,conj,adapt
with,prep,cope
"
",dep,situations
challenging,amod,situations
or,cc,challenging
difhicult,conj,challenging
situations,pobj,with
",",punct,situations
such,amod,as
as,prep,situations
adversity,pobj,as
",",punct,adversity
"
",dep,trauma
trauma,conj,adversity
",",punct,trauma
or,cc,trauma
stress,conj,trauma
.,punct,Resilience
"

",dep,include
[,dep,include
0063,dep,include
],dep,include
Example,compound,competencies
competencies,nsubj,include
include,ROOT,include
:,punct,include
"

",dep,Takes
[,dep,Takes
0064,dep,Takes
],dep,Takes
Leading,meta,Takes
and,cc,Leading
Deciding,conj,Leading
:,punct,Leading
Takes,dep,include
action,dobj,Takes
",",punct,Takes
leads,conj,Takes
",",punct,leads
coor-,conj,leads
"
",dep,leads
dinates,conj,leads
",",punct,dinates
sets,conj,dinates
objectives,dobj,sets
",",punct,sets
develops,conj,sets
",",punct,develops
and,cc,develops
facilitates,conj,develops
others,dobj,facilitates
",",punct,develops
"
",dep,develops
takes,conj,develops
responsibility,dobj,takes
",",punct,takes
shows,conj,takes
drive,dobj,shows
",",punct,shows
completes,conj,shows
work,dobj,completes
",",punct,completes
"
",dep,completes
makes,conj,"
"
decisions,dobj,makes
",",punct,makes
influences,conj,makes
",",punct,influences
models,conj,influences
",",punct,models
gains,conj,models
trust,dobj,gains
",",punct,gains
and,cc,gains
"
",dep,gains
exhibits,conj,gains
leadership,compound,traits
traits,dobj,exhibits
.,punct,include
"

",dep,Supporting
[,nmod,Supporting
0065,nmod,Supporting
],dep,Supporting
Supporting,ROOT,Supporting
and,cc,Supporting
Cooperating,conj,Supporting
:,punct,Supporting
Helps,conj,Supporting
others,dobj,Helps
",",punct,Helps
"
",dep,Helps
assists,conj,Helps
and,cc,assists
serves,conj,assists
",",punct,assists
cares,conj,assists
for,prep,cares
other,amod,people
people,pobj,for
",",punct,cares
focuses,conj,cares
on,prep,focuses
the,det,team
"
",dep,team
team,pobj,on
",",punct,focuses
builds,conj,focuses
relationships,dobj,builds
",",punct,builds
keeps,conj,builds
others,dobj,keeps
informed,oprd,keeps
",",punct,keeps
lis-,dep,"
"
"
",dep,keeps
tens,conj,"
"
",",punct,tens
seeks,conj,tens
understanding,dobj,seeks
",",punct,seeks
mentors,conj,seeks
",",punct,mentors
promotes,conj,mentors
others,dobj,promotes
",",punct,promotes
"
",dep,promotes
and,cc,promotes
is,conj,promotes
people,npadvmod,oriented
oriented,acomp,is
.,punct,Supporting
"

",dep,Acts
[,dep,Acts
0066,dep,Acts
],dep,Interacting
Interacting,dep,Acts
and,cc,Interacting
Presenting,conj,Interacting
:,punct,Interacting
Acts,ROOT,Acts
professionally,advmod,Acts
",",punct,Acts
"
",dep,Acts
shows,conj,Acts
respect,dobj,shows
",",punct,shows
meets,conj,shows
new,amod,people
people,dobj,meets
well,advmod,meets
",",punct,meets
networks,conj,meets
",",punct,networks
"
",dep,networks
speaks,conj,networks
clearly,advmod,speaks
",",punct,speaks
presents,conj,speaks
and,cc,presents
demonstrates,conj,presents
skillfully,advmod,demonstrates
",",punct,presents
"
",dep,presents
influences,conj,presents
others,dobj,influences
",",punct,influences
challenges,conj,influences
others,dobj,challenges
",",punct,challenges
is,conj,challenges
comfortable,acomp,is
in,prep,comfortable
"
",dep,in
public,pobj,in
",",punct,is
and,cc,is
is,conj,is
socially,advmod,skilled
skilled,acomp,is
.,punct,Acts
"

",dep,Assesses
[,dep,Assesses
0067,dep,Assesses
],dep,Analyzing
Analyzing,dep,Assesses
and,cc,Analyzing
Interpreting,conj,Analyzing
:,punct,Analyzing
Assesses,ROOT,Assesses
situations,dobj,Assesses
"
",dep,Assesses
quickly,advmod,Assesses
",",punct,Assesses
asks,conj,Assesses
questions,dobj,asks
",",punct,asks
observes,conj,asks
",",punct,observes
reads,conj,observes
",",punct,reads
searches,conj,reads
",",punct,searches
rea-,dep,"
"
"
",dep,searches
sons,conj,"
"
",",punct,sons
learns,conj,sons
readily,advmod,learns
",",punct,learns
1s,conj,learns
highly,advmod,knowledgeable
knowledgeable,acomp,1s
",",punct,1s
prepares,conj,1s
",",punct,prepares
"
",dep,prepares
provides,conj,"
"
answers,dobj,provides
",",punct,provides
trains,conj,provides
others,dobj,trains
",",punct,trains
values,conj,trains
understanding,dobj,values
",",punct,values
"
",dep,values
and,cc,"
"
thinks,conj,"
"
analytically,advmod,thinks
.,punct,Assesses
"

",dep,Looks
[,dep,Looks
0068,nmod,Looks
],dep,Creating
Creating,dep,Looks
and,cc,Creating
Conceptualizing,conj,Creating
:,punct,Creating
Looks,ROOT,Looks
for,prep,Looks
and,cc,Looks
"
",dep,Looks
creates,conj,Looks
opportunities,dobj,creates
",",punct,Looks
welcomes,conj,Looks
change,dobj,welcomes
",",punct,welcomes
seeks,conj,welcomes
"
",dep,seeks
improvement,dobj,seeks
",",punct,seeks
develops,conj,seeks
ideas,dobj,develops
",",punct,develops
studies,conj,develops
and,cc,studies
researches,conj,studies
",",punct,researches
"
",dep,researches
explores,conj,"
"
",",punct,explores
challenges,conj,explores
current,amod,situations
situations,dobj,challenges
or,cc,situations
processes,conj,situations
",",punct,challenges
"
",dep,challenges
formulates,conj,challenges
ideas,dobj,formulates
for,prep,ideas
improvement,pobj,for
",",punct,formulates
and,cc,formulates
is,conj,formulates
open,acomp,is
to,prep,open
new,amod,"
"
"
",dep,insight
insight,pobj,to
.,punct,Looks
"

",dep,Plans
[,dep,Plans
0069,dep,Plans
],dep,Organizing
Organizing,dep,Plans
and,cc,Organizing
Executing,conj,Organizing
:,punct,Organizing
Plans,ROOT,Plans
and,cc,Plans
organizes,conj,Plans
"
",dep,Plans
work,dobj,Plans
",",punct,Plans
focuses,conj,Plans
on,prep,focuses
the,det,future
future,pobj,on
and,cc,future
the,det,product
end,compound,product
product,conj,future
",",punct,focuses
sets,conj,focuses
"
",dep,sets
goals,dobj,sets
",",punct,sets
gets,conj,sets
work,nsubj,started
started,ccomp,gets
",",punct,gets
monitors,conj,gets
progress,dobj,monitors
",",punct,monitors
follows,conj,monitors
"
",dep,follows
directions,dobj,follows
and,cc,directions
procedures,conj,directions
",",punct,follows
is,conj,follows
thorough,acomp,is
",",punct,is
maintains,conj,is
",",punct,maintains
fol-,dep,"
"
"
",dep,maintains
lows,conj,maintains
through,prt,lows
",",punct,lows
and,cc,lows
delivers,conj,lows
.,punct,Plans
"

",dep,Plans
[,nmod,Adapting
0070,nmod,Adapting
],dep,Adapting
Adapting,punct,Plans
and,cc,Adapting
Coping,conj,Adapting
:,punct,Adapting
Realizes,conj,Adapting
need,dobj,Realizes
for,prep,need
change,pobj,for
",",punct,Realizes
"
",dep,Realizes
is,conj,Realizes
willing,acomp,is
to,aux,try
try,xcomp,willing
",",punct,is
seeks,conj,is
self,compound,development
-,punct,development
development,dobj,seeks
and,cc,development
growth,conj,development
",",punct,seeks
"
",dep,seeks
supports,conj,seeks
changes,dobj,supports
",",punct,supports
stays,conj,supports
positive,acomp,stays
",",punct,stays
prepares,conj,stays
",",punct,prepares
manages,conj,prepares
",",punct,manages
"
",dep,adapts
actively,advmod,adapts
adapts,conj,manages
",",punct,adapts
challenges,conj,adapts
when,advmod,necessary
necessary,advcl,challenges
",",punct,challenges
copes,conj,challenges
with,prep,copes
"
",dep,with
stress,pobj,with
",",punct,copes
and,cc,copes
maintains,conj,copes
balance,dobj,maintains
and,cc,balance
control,conj,balance
.,punct,Adapting
"

",dep,"

"
[,ROOT,[
0071,ROOT,0071
],ROOT,]
Enterprising,ROOT,Enterprising
and,cc,Enterprising
Performing,conj,Enterprising
:,punct,Is
Is,conj,Enterprising
willing,acomp,Is
to,aux,work
work,xcomp,willing
"
",dep,work
to,aux,achieve
achieve,advcl,work
goals,dobj,achieve
",",punct,Is
wants,conj,Is
to,aux,win
win,xcomp,wants
",",punct,wants
directs,conj,wants
effort,dobj,directs
effectively,advmod,directs
",",punct,directs
"
",dep,directs
strives,conj,directs
for,prep,strives
success,pobj,for
",",punct,strives
1s,conj,strives
highly,advmod,motivated
motivated,acomp,1s
",",punct,1s
has,conj,1s
confidence,dobj,has
"
",dep,confidence
in,prep,confidence
ability,pobj,in
",",punct,has
exhibits,conj,has
strength,dobj,exhibits
",",punct,exhibits
completes,conj,exhibits
responsibilities,dobj,completes
",",punct,completes
"
",dep,completes
builds,conj,"
"
",",punct,builds
and,cc,builds
has,conj,builds
a,det,attitude
can,aux,do
-,punct,do
do,nmod,attitude
attitude,dobj,has
.,punct,Is
"

",dep,prepared
[,dep,"
"
0072,dep,"
"
],dep,"
"
When,advmod,"
"
a,det,approach
natural,amod,language
language,compound,processing
processing,compound,approach
approach,nsubjpass,"
"
is,auxpass,"
"
"
",dep,"

"
used,advcl,prepared
to,aux,implement
implement,xcomp,used
the,det,engines
analysis,compound,engines
engines,dobj,implement
62,nummod,engines
",",punct,prepared
personality,nmod,trait
trait,nmod,dictionary
"
",dep,trait
and,cc,trait
competency,conj,trait
dictionary,compound,files
files,nsubjpass,prepared
may,aux,prepared
be,auxpass,prepared
prepared,ROOT,prepared
",",punct,prepared
for,prep,prepared
"
",dep,for
example,pobj,for
",",punct,prepared
being,advcl,prepared
a,det,file
comma,npadvmod,separated
-,punct,separated
separated,amod,file
(,punct,file
CSV,nmod,file
),punct,file
text,compound,file
file,attr,being
having,acl,file
a,det,column
"
",dep,column
first,amod,column
logical,amod,column
column,nsubj,being
being,ccomp,having
one,attr,being
with,prep,one
the,det,traits
traits,pobj,with
or,cc,traits
competen-,compound,"
"
"
",dep,traits
cles,conj,traits
mentioned,acl,traits
above,advmod,mentioned
and,cc,one
whose,poss,columns
remaining,amod,columns
columns,nsubj,are
are,conj,one
"
",dep,words
words,attr,are
associated,acl,words
with,prep,associated
said,amod,trade
trade,pobj,with
or,cc,trade
competency,conj,trade
.,punct,prepared
For,prep,provide
"
",dep,For
example,pobj,For
",",punct,provide
the,det,row
first,amod,row
row,nsubj,provide
of,prep,row
the,det,file
file,pobj,of
might,aux,provide
provide,ROOT,provide
for,prep,provide
“,punct,for
Leading,pobj,for
"
",dep,Leading
and,cc,Leading
Deciding,conj,Leading
",",punct,for
”,punct,for
with,prep,for
the,det,columns
subsequent,amod,columns
columns,nsubj,listing
listing,pcomp,with
the,det,words
"
",dep,words
words,dobj,listing
:,punct,words
“,punct,leadership
leadership,appos,words
",",punct,leadership
”,punct,managing
“,punct,managing
managing,conj,leadership
",",punct,managing
”,punct,managing
and,cc,managing
so,advmod,on
on,conj,managing
and,cc,on
so,advmod,forth
forth,conj,on
.,punct,provide
"
",dep,performed
Evaluation,nsubjpass,performed
of,prep,Evaluation
the,det,file
interview,compound,data
data,compound,file
file,pobj,of
56,nummod,file
against,prep,Evaluation
the,det,words
words,pobj,against
of,prep,words
"
",dep,of
these,det,files
dictionary,compound,files
files,pobj,of
may,aux,performed
be,auxpass,performed
",",punct,performed
in,prep,performed
one,nummod,example
example,pobj,in
",",punct,performed
performed,ROOT,performed
"
",dep,performed
using,advcl,performed
a,det,calculation
TF,nmod,IDF
-,punct,IDF
IDF,nmod,calculation
(,punct,IDF
lerm,appos,IDF
Frequency,compound,Inverse
-,punct,Inverse
Inverse,compound,Document
Document,appos,IDF
Fre-,punct,"
"
"
",dep,IDF
quency,appos,IDF
),punct,IDF
calculation,dobj,using
to,aux,determine
determine,xcomp,using
",",punct,determine
on,prep,determine
average,amod,on
",",punct,determine
how,advmod,common
common,acomp,are
"
",dep,are
these,det,terms
terms,nsubj,are
are,ccomp,determine
in,prep,are
the,det,file
data,compound,file
file,pobj,in
36,prep,common
based,prep,determine
on,prep,based
the,det,uniqueness
uniqueness,pobj,on
"
",dep,uniqueness
of,prep,uniqueness
the,det,words
words,pobj,of
within,prep,words
the,det,answers
answers,pobj,within
of,prep,answers
the,det,file
data,compound,file
file,pobj,of
.,punct,performed
"

",dep,linked
[,dep,linked
0073,dep,linked
],dep,linked
‘,punct,linked
The,det,metrics
output,compound,metrics
metrics,nsubjpass,linked
of,prep,metrics
the,det,engines
analysis,compound,engines
engines,pobj,of
62,appos,metrics
are,auxpass,linked
"
",dep,linked
then,advmod,linked
linked,ROOT,linked
to,prep,linked
corresponding,amod,metrics
benchmark,compound,metrics
metrics,pobj,to
63,nummod,metrics
from,prep,metrics
the,det,"
"
"
",dep,from
database,appos,"
"
44,nummod,database
associated,acl,database
with,prep,associated
the,det,occupation
selected,amod,occupation
occupation,pobj,with
59,nummod,occupation
.,punct,linked
"

",dep,linked
Oct.,npadvmod,"

"
12,nummod,Oct.
",",punct,Oct.
2023,nummod,Oct.
"

",dep,linked
Generally,advmod,developed
",",punct,developed
the,det,metrics
corresponding,amod,metrics
benchmark,compound,metrics
metrics,nsubjpass,developed
63,nummod,metrics
are,auxpass,developed
"
",dep,developed
previously,advmod,developed
developed,ROOT,developed
from,prep,developed
the,det,outputs
outputs,pobj,from
of,prep,outputs
analysis,compound,engines
engines,pobj,of
"
",dep,engines
62,appos,engines
working,acl,engines
on,prep,working
the,det,files
data,compound,files
files,pobj,on
56,nummod,files
of,prep,files
other,amod,individuals
individuals,pobj,of
associ-,relcl,individuals
"
",dep,individuals
ated,acl,individuals
with,prep,ated
the,det,occupation
selected,amod,occupation
occupation,pobj,with
59,nummod,occupation
.,punct,developed
In,prep,measure
one,nummod,embodiment
embodiment,pobj,In
",",punct,measure
"
",dep,measure
the,det,metrics
benchmark,compound,metrics
metrics,nsubj,measure
63,nummod,metrics
measure,ROOT,measure
people,dobj,measure
who,nsubj,"
"
have,aux,"
"
self-,punct,"
"
"
",dep,people
selected,relcl,people
as,prep,selected
being,pcomp,as
interested,acomp,being
in,prep,interested
that,det,occupation
occupation,pobj,in
whether,mark,hired
they,nsubjpass,hired
"
",dep,hired
are,auxpass,hired
ultimately,advmod,hired
hired,advcl,measure
or,cc,hired
not,conj,hired
and,cc,hired
regardless,conj,hired
of,prep,regardless
their,poss,success
success,pobj,of
.,punct,measure
As,mark,understood
"
",dep,understood
will,aux,understood
be,auxpass,understood
understood,advcl,provides
",",punct,provides
this,nsubj,provides
provides,ROOT,provides
evaluator,dobj,provides
16,nummod,evaluator
with,prep,provides
a,det,sense
sense,pobj,with
"
",dep,sense
of,prep,sense
the,det,pool
potential,amod,pool
pool,pobj,of
of,prep,pool
applicants,pobj,of
and,cc,provides
can,aux,expressed
be,auxpass,expressed
expressed,conj,provides
",",punct,expressed
for,prep,expressed
"
",dep,for
example,pobj,for
",",punct,expressed
by,agent,expressed
a,det,number
number,pobj,by
of,prep,number
statistical,amod,measures
measures,pobj,of
",",punct,number
for,prep,number
example,pobj,for
",",punct,number
"
",dep,number
a,det,value
median,amod,value
value,appos,number
or,cc,value
average,amod,value
value,conj,value
.,punct,provides
Alternatively,advmod,in
or,cc,in
in,prep,limited
addi-,punct,in
"
",dep,in
tion,pobj,in
",",punct,limited
the,det,metric
benchmark,compound,metric
metric,nsubjpass,limited
63,nummod,metric
may,aux,limited
be,auxpass,limited
limited,ROOT,limited
to,prep,limited
individuals,pobj,to
"
",dep,individuals
who,nsubj,had
have,aux,had
had,relcl,individuals
a,det,experience
positive,amod,experience
post,amod,experience
-,amod,experience
interview,amod,experience
experience,dobj,had
",",punct,experience
for,prep,experience
"
",dep,for
example,pobj,for
",",punct,for
a,det,call
call,pobj,for
back,prt,call
for,prep,call
a,det,interview
second,amod,interview
interview,pobj,for
or,cc,call
a,det,decision
positive,amod,decision
"
",dep,decision
hiring,amod,decision
decision,conj,call
or,cc,decision
post,amod,activity
-,amod,activity
hiring,amod,activity
activity,conj,decision
such,amod,as
as,prep,decision
evaluations,pobj,as
by,prep,evaluations
"
",dep,by
supervisors,pobj,by
",",punct,evaluations
longevity,conj,evaluations
in,prep,longevity
the,det,job
job,pobj,in
",",punct,longevity
sales,compound,metrics
metrics,conj,longevity
",",punct,metrics
or,cc,metrics
the,det,like
like,conj,metrics
.,punct,limited
"
",dep,obtained
Generally,advmod,obtained
",",punct,obtained
this,det,information
information,nsubjpass,obtained
may,aux,obtained
be,auxpass,obtained
obtained,ROOT,obtained
empirically,advmod,obtained
as,mark,discussed
"
",dep,discussed
will,aux,discussed
be,auxpass,discussed
discussed,advcl,obtained
below,advmod,discussed
",",punct,obtained
but,cc,obtained
initially,advmod,prepared
it,nsubjpass,prepared
may,aux,prepared
be,auxpass,prepared
prepared,conj,obtained
"
",dep,prepared
using,xcomp,prepared
skilled,amod,individuals
individuals,dobj,using
making,acl,individuals
a,det,assessment
predictive,amod,assessment
assessment,dobj,making
of,prep,assessment
"
",dep,characteristics
necessary,amod,characteristics
characteristics,pobj,of
.,punct,prepared
"

",dep,displayed
[,dep,displayed
0074,dep,displayed
],dep,displayed
Per,prep,displayed
process,compound,block
block,pobj,Per
60,nummod,block
and,cc,Per
referring,conj,Per
also,advmod,referring
to,prep,referring
FIG,pobj,to
.,pobj,to
4,nummod,.
",",punct,displayed
"
",dep,displayed
these,det,metrics
linked,amod,metrics
output,compound,metrics
metrics,nsubjpass,displayed
64,nummod,metrics
and,cc,metrics
benchmark,compound,metrics
metrics,conj,metrics
63,nummod,metrics
"
",dep,metrics
may,aux,displayed
be,auxpass,displayed
displayed,ROOT,displayed
in,prep,displayed
a,det,screen
candidate,compound,screen
breakdown,compound,screen
screen,pobj,in
65,nummod,screen
to,prep,displayed
the,det,"
"
"
",dep,to
evaluator,pobj,to
16,nummod,evaluator
providing,advcl,displayed
",",punct,providing
for,prep,providing
example,pobj,for
",",punct,providing
an,det,metric
output,compound,metric
metric,dobj,providing
64,nummod,metric
in,prep,metric
"
",dep,form
quantitative,amod,form
form,pobj,in
positioned,acl,metric
above,prep,positioned
a,det,metric
benchmark,compound,metric
metric,pobj,above
63,nummod,metric
"
",dep,displayed
for,prep,displayed
comparison,compound,purposes
purposes,pobj,for
.,punct,displayed
This,nsubjpass,done
may,aux,done
be,auxpass,done
done,ROOT,done
for,prep,done
each,pobj,for
of,prep,each
the,det,traits
"
",dep,traits
personality,compound,traits
traits,pobj,of
71,nummod,traits
",",punct,traits
extended,amod,traits
personality,compound,traits
traits,conj,traits
74,nummod,traits
",",punct,traits
and,cc,traits
"
",dep,competencies
competencies,conj,traits
76,nummod,competencies
.,punct,done
Alternatively,advmod,understood
it,nsubjpass,understood
will,aux,understood
be,auxpass,understood
understood,ROOT,understood
that,mark,normalized
the,det,metrics
"
",dep,metrics
output,compound,metrics
metrics,nsubjpass,normalized
64,nummod,metrics
may,aux,normalized
be,auxpass,normalized
normalized,ccomp,understood
to,prep,normalized
the,det,metrics
benchmark,compound,metrics
"
",dep,metrics
metrics,pobj,to
63,nummod,metrics
(,punct,normalized
or,cc,normalized
example,conj,normalized
",",punct,example
by,conj,example
dividing,pcomp,by
one,dobj,dividing
by,prep,one
the,det,other
other,pobj,by
),punct,by
"
",dep,understood
and/or,punct,understood
additional,amod,indications
indications,nsubjpass,provided
may,aux,provided
be,auxpass,provided
provided,conj,understood
",",punct,provided
for,prep,provided
example,pobj,for
",",punct,provided
"
",dep,provided
by,prep,provided
coloring,pcomp,by
output,compound,metrics
metrics,dobj,coloring
64,nummod,metrics
that,nsubj,exceed
exceed,relcl,metrics
the,det,metrics
benchmark,amod,metrics
"
",dep,metrics
metrics,dobj,exceed
63,nummod,metrics
in,prep,coloring
a,det,color
different,amod,color
color,pobj,in
to,aux,highlight
highlight,advcl,coloring
these,det,situations
situations,dobj,highlight
"
",dep,situations
versus,prep,situations
situations,pobj,versus
where,advmod,are
the,det,metrics
output,compound,metrics
metrics,nsubj,are
64,nummod,metrics
are,relcl,situations
less,acomp,are
than,prep,less
"
",dep,than
the,det,metrics
benchmark,compound,metrics
metrics,pobj,than
63,nummod,metrics
.,punct,provided
"

",dep,"

"
[,ROOT,[
0075,ROOT,0075
],ROOT,]
By,prep,understanding
providing,pcomp,By
the,det,metrics
benchmarks,compound,metrics
metrics,dobj,providing
63,nummod,metrics
",",punct,understanding
a,det,understanding
deeper,amod,"
"
"
",dep,understanding
understanding,ROOT,understanding
of,prep,understanding
the,det,qualities
necessary,amod,qualities
candidate,compound,qualities
qualities,pobj,of
1s,nummod,qualities
"
",dep,understanding
obtained,acl,understanding
by,agent,obtained
the,det,evaluator
evaluator,pobj,by
16,dep,understanding
",",punct,understanding
for,prep,understanding
example,pobj,for
",",punct,for
avoiding,advcl,understanding
the,det,tendency
"
",dep,tendency
tendency,dobj,avoiding
to,aux,total
simply,advmod,total
total,acl,tendency
up,prt,total
the,det,metrics
output,compound,metrics
metrics,dobj,total
64,nummod,metrics
to,aux,view
view,acl,tendency
"
",dep,view
them,dobj,view
in,prep,view
a,det,way
way,pobj,in
that,nsubj,suggests
suggests,relcl,way
that,mark,are
they,nsubj,are
are,ccomp,suggests
all,dep,are
equally,advmod,"
"
"
",dep,are
important,acomp,are
.,punct,understanding
"

",dep,appreciated
[,dep,appreciated
0076,dep,appreciated
],dep,appreciated
It,nsubjpass,appreciated
will,aux,appreciated
be,auxpass,appreciated
appreciated,ROOT,appreciated
that,mark,match
the,det,occupation
selected,amod,occupation
occupation,nsubj,need
"
",dep,occupation
59,nummod,occupation
per,prep,occupation
menu,pobj,per
42,nummod,menu
need,aux,match
not,neg,match
match,ccomp,appreciated
the,det,occupation
occupation,dobj,match
sought,acl,occupation
by,agent,sought
the,det,candidate
"
",dep,candidate
candidate,pobj,by
23,nummod,candidate
but,cc,match
may,aux,serve
simply,advmod,serve
serve,conj,match
as,prep,serve
a,det,proxy
proxy,pobj,as
for,prep,proxy
a,det,type
type,pobj,for
of,prep,type
"
",dep,of
candidate,pobj,of
desired,acl,type
.,punct,appreciated
This,nsubj,allows
allows,ROOT,allows
the,det,evaluator
evaluator,nsubj,consider
16,nummod,evaluator
to,aux,consider
consider,ccomp,allows
"
",dep,consider
a,det,candidate
candidate,dobj,consider
for,prep,candidate
different,amod,positions
positions,pobj,for
(,punct,candidate
for,prep,candidate
example,pobj,for
",",punct,candidate
a,det,candidate
candidate,parataxis,candidate
"
",dep,candidate
for,prep,candidate
acute,amod,nursing
nursing,pobj,for
for,prep,nursing
different,amod,types
types,pobj,for
of,prep,types
nursing,pobj,of
that,nsubj,be
may,aux,be
be,relcl,types
"
",dep,be
open,acomp,be
),punct,candidate
or,cc,consider
to,aux,evaluate
evaluate,conj,consider
candidates,dobj,evaluate
against,prep,evaluate
different,amod,professions
professions,pobj,against
"
",dep,evaluate
entirely,advmod,evaluating
",",punct,evaluating
for,prep,evaluating
example,pobj,for
",",punct,evaluating
evaluating,advcl,evaluate
nurses,dobj,evaluating
against,prep,evaluating
customer,compound,service
"
",dep,service
service,compound,representatives
representatives,pobj,against
when,advmod,1s
there,expl,1s
1s,advcl,evaluating
a,det,desire
desire,attr,1s
to,aux,emphasize
emphasize,acl,desire
"
",dep,emphasize
the,det,characteristics
characteristics,dobj,emphasize
necessary,amod,characteristics
to,aux,work
work,xcomp,necessary
with,prep,work
customers,pobj,with
or,cc,customers
"
",dep,customers
patients,conj,customers
.,punct,allows
In,prep,serve
this,det,respect
respect,pobj,In
",",punct,serve
the,det,occupation
selected,amod,occupation
occupation,nsubj,serve
59,nummod,occupation
may,aux,serve
"
",dep,serve
serve,ROOT,serve
as,prep,serve
a,det,proxy
proxy,pobj,as
for,prep,proxy
a,det,type
type,pobj,for
of,prep,type
individual,pobj,of
.,punct,serve
"

",dep,repeated
[,dep,inter-
0077,dep,inter-
],dep,inter-
When,advmod,inter-
multiple,amod,candidates
candidates,nsubjpass,inter-
23,nummod,candidates
are,aux,inter-
being,auxpass,inter-
inter-,punct,"

"
"
",dep,"

"
viewed,advcl,repeated
",",punct,repeated
this,det,process
process,nsubjpass,repeated
of,prep,process
process,compound,blocks
blocks,pobj,of
50,nummod,blocks
-,punct,58
58,prep,blocks
may,aux,repeated
be,auxpass,repeated
"
",dep,repeated
repeated,ROOT,repeated
to,aux,obtain
obtain,advcl,repeated
the,det,metrics
above,advmod,described
-,punct,described
described,amod,metrics
output,compound,metrics
metrics,dobj,obtain
64,nummod,metrics
and,cc,metrics
"
",dep,metrics
benchmark,compound,metrics
metrics,conj,metrics
63,nummod,metrics
